TestNumber,Account,OrdPerSec,OrdPerSec_Mean,Order,New,Calculated1,Filled,Calculated2,Total
2,100321,25,11.18,8095913,51,0,0,0,51
2,100321,25,11.18,8095914,6,31,0,0,37
2,100321,25,11.18,8095915,9,95,0,0,104
2,100321,25,11.18,8095916,59,75,0,0,134
2,100321,25,11.18,8095917,9,45,0,0,54
2,100321,25,11.18,8095918,88,0,0,0,88
2,100321,25,11.18,8095919,59,19,0,0,78
2,100321,25,11.18,8095920,136,142,0,0,278
2,100321,25,11.18,8095921,83,0,0,0,83
2,100321,25,11.18,8095922,72,0,0,0,72
2,100321,25,11.18,8095923,40,74,0,0,114
2,100321,25,11.18,8095924,19,0,0,13,58
2,100321,25,11.18,8095925,23,11,0,0,34
2,100321,25,11.18,8095926,30,80,0,0,110
2,100321,25,11.18,8095927,35,59,0,0,94
2,100321,25,11.18,8095928,64,6,0,0,70
2,100321,25,11.18,8095929,9,56,0,0,65
2,100321,25,11.18,8095930,17,21,0,0,38
2,100321,25,11.18,8095931,65,9,0,16,122
2,100321,25,11.18,8095932,33,9,0,8,66
2,100321,25,11.18,8095933,58,13,22,0,93
2,100321,25,11.18,8095934,46,14,0,0,60
2,100321,25,11.18,8095935,53,60,0,0,113
2,100321,25,11.18,8095936,45,0,0,0,45
2,100321,25,11.18,8095937,24,60,0,0,84
2,100321,25,11.18,8095938,62,24,0,0,86
2,100321,25,11.18,8095939,41,33,0,0,74
2,100321,25,11.18,8095940,58,4,0,0,62
2,100321,25,11.18,8095941,27,61,0,0,88
2,100321,25,11.18,8095942,25,41,0,0,66
2,100321,25,11.18,8095943,18,19,0,0,37
2,100321,25,11.18,8095944,23,72,0,0,95
2,100321,25,11.18,8095945,40,55,0,0,95
2,100321,25,11.18,8095946,27,117,0,0,144
2,100321,25,11.18,8095947,30,144,0,0,174
2,100321,25,11.18,8095948,53,70,0,0,123
2,100321,25,11.18,8095949,16,94,0,0,110
2,100321,25,11.18,8095950,61,0,0,0,61
2,100321,25,11.18,8095951,53,57,0,0,110
2,100321,25,11.18,8095952,53,13,0,40,186
2,100321,25,11.18,8095953,40,80,0,0,120
2,100321,25,11.18,8095954,19,52,0,0,71
2,100321,25,11.18,8095955,12,17,0,0,29
2,100321,25,11.18,8095956,5,32,0,0,37
2,100321,25,11.18,8095957,44,57,0,0,101
2,100321,25,11.18,8095958,16,32,1,0,49
2,100321,25,11.18,8095959,32,27,0,0,59
2,100321,25,11.18,8095960,41,21,0,0,62
2,100321,25,11.18,8095961,57,0,0,4,69
2,100321,25,11.18,8095962,19,78,0,0,97
2,100321,25,11.18,8095963,11,11,0,0,22
2,100321,25,11.18,8095964,32,83,0,0,115
2,100321,25,11.18,8095965,59,11,0,0,70
2,100321,25,11.18,8095966,75,39,0,0,114
2,100321,25,11.18,8095967,34,9,0,0,43
2,100322,25,9.83,8097711,8,47,0,0,55
2,100322,25,9.83,8097713,28,29,0,0,57
2,100322,25,9.83,8097715,44,4,0,0,48
2,100322,25,9.83,8097717,46,7,0,1,56
2,100322,25,9.83,8097718,33,33,0,0,66
2,100322,25,9.83,8097720,40,77,29,0,146
2,100322,25,9.83,8097723,38,21,0,0,59
2,100322,25,9.83,8097725,3,7,0,0,10
2,100322,25,9.83,8097726,15,31,0,0,46
2,100322,25,9.83,8097728,27,82,0,0,109
2,100322,25,9.83,8097730,50,0,0,0,50
2,100322,25,9.83,8097732,8,17,0,0,25
2,100322,25,9.83,8097734,53,38,0,0,91
2,100322,25,9.83,8097736,23,168,0,0,191
2,100322,25,9.83,8097738,53,67,0,0,120
2,100322,25,9.83,8097740,16,24,0,0,40
2,100322,25,9.83,8097741,37,2,1,8,64
2,100322,25,9.83,8097747,5,13,32,0,50
2,100322,25,9.83,8097748,22,30,0,0,52
2,100322,25,9.83,8097750,52,21,0,0,73
2,100322,25,9.83,8097752,6,19,0,0,25
2,100322,25,9.83,8097753,38,0,0,1,41
2,100322,25,9.83,8097755,33,28,0,0,61
2,100322,25,9.83,8097757,73,53,0,0,126
2,100322,25,9.83,8097759,20,104,0,0,124
2,100322,25,9.83,8097761,25,0,0,0,25
2,100322,25,9.83,8097762,41,53,0,0,94
2,100322,25,9.83,8097769,20,43,0,0,63
2,100322,25,9.83,8097772,21,16,0,0,37
2,100322,25,9.83,8097773,3,18,0,2,27
2,100322,25,9.83,8097775,22,16,0,0,38
2,100322,25,9.83,8097777,9,4,0,6,31
2,100322,25,9.83,8097778,5,18,0,0,23
2,100322,25,9.83,8097779,107,42,0,0,149
2,100322,25,9.83,8097780,7,83,3,0,93
2,100322,25,9.83,8097781,17,102,0,0,119
2,100322,25,9.83,8097782,56,101,0,0,157
2,100322,25,9.83,8097790,16,92,0,0,108
2,100322,25,9.83,8097793,38,130,0,0,168
2,100322,25,9.83,8097794,64,37,0,0,101
2,100322,25,9.83,8097795,63,34,2,0,99
2,100322,25,9.83,8097796,48,16,0,0,64
2,100322,25,9.83,8097797,20,49,0,0,69
2,100322,25,9.83,8097798,103,24,0,0,127
2,100322,25,9.83,8097803,43,17,0,0,60
2,100322,25,9.83,8097805,43,44,0,0,87
2,100322,25,9.83,8097807,30,4,0,0,34
2,100322,25,9.83,8097808,9,31,0,0,40
2,100322,25,9.83,8097810,41,12,0,0,53
2,100322,25,9.83,8097812,22,43,0,1,68
2,100322,25,9.83,8097814,60,4,0,0,64
2,100322,25,9.83,8097816,32,4,0,0,36
2,100322,25,9.83,8097817,43,18,0,0,61
2,100322,25,9.83,8097818,62,63,0,0,125
2,100322,25,9.83,8097819,73,6,0,0,79
2,100322,25,9.83,8097820,20,24,0,0,44
2,100322,25,9.83,8097827,37,2,0,0,39
2,100322,25,9.83,8097829,31,26,0,0,57
2,100322,25,9.83,8097830,33,8,0,0,41
2,100322,25,9.83,8097833,40,9,0,0,49
2,100322,25,9.83,8097835,26,17,0,0,43
2,100322,25,9.83,8097837,19,48,0,0,67
2,100322,25,9.83,8097838,50,14,0,0,64
2,100322,25,9.83,8097839,58,69,0,0,127
2,100322,25,9.83,8097840,13,12,0,0,25
2,100322,25,9.83,8097841,46,62,0,0,108
2,100322,25,9.83,8097842,3,53,2,1,61
2,100322,25,9.83,8097843,37,83,0,0,120
2,100322,25,9.83,8097853,22,1,0,0,23
2,100322,25,9.83,8097855,30,55,0,4,97
2,100322,25,9.83,8097857,44,78,0,0,122
2,100322,25,9.83,8097859,3,99,0,0,102
2,100322,25,9.83,8097860,6,210,0,0,216
2,100322,25,9.83,8097861,54,92,0,0,146
2,100322,25,9.83,8097862,51,92,0,0,143
2,100322,25,9.83,8097863,104,8,0,0,112
2,100322,25,9.83,8097866,29,128,0,0,157
2,100322,25,9.83,8097868,11,78,2,1,94
2,100322,25,9.83,8097871,16,82,0,0,98
2,100322,25,9.83,8097872,2242,117,0,0,2359
2,100322,25,9.83,8097875,31,99,0,0,130
2,100322,25,9.83,8097877,94,69,0,0,163
2,100322,25,9.83,8097879,85,0,4,0,89
2,100322,25,9.83,8097881,10,0,0,0,10
2,100322,25,9.83,8097883,23,24,0,2,53
2,100322,25,9.83,8097884,14,49,0,0,63
2,100322,25,9.83,8097886,15,39,0,1,57
2,100322,25,9.83,8097887,272,58,0,0,330
2,100322,25,9.83,8097890,3,18,0,0,21
2,100322,25,9.83,8097892,10,49,0,3,68
2,100322,25,9.83,8097894,45,1,0,0,46
2,100322,25,9.83,8097896,15,0,0,0,15
2,100322,25,9.83,8097898,4,41,0,0,45
2,100322,25,9.83,8097900,35,57,0,0,92
2,100322,25,9.83,8097902,56,18,0,0,74
2,100322,25,9.83,8097904,43,50,0,0,93
2,100322,25,9.83,8097906,6,65,0,0,71
2,100322,25,9.83,8097908,87,20,0,0,107
2,100322,25,9.83,8097910,4,56,0,0,60
2,100322,25,9.83,8097912,29,11,0,0,40
2,100322,25,9.83,8097914,49,0,0,0,49
2,100322,25,9.83,8097915,16,40,0,0,56
2,100322,25,9.83,8097916,4,16,0,0,20
2,100322,25,9.83,8097917,36,9,0,0,45
2,100322,25,9.83,8097919,58,45,0,0,103
2,100322,25,9.83,8097921,7,39,0,0,46
2,100322,25,9.83,8097923,31,6,0,0,37
2,100322,25,9.83,8097925,18,22,0,0,40
2,100322,25,9.83,8097927,29,24,0,0,53
2,100322,25,9.83,8097929,3,22,4,0,29
2,100322,25,9.83,8097931,38,60,0,0,98
2,100322,25,9.83,8097934,30,3,0,0,33
2,100322,25,9.83,8097936,28,23,0,0,51
2,100322,25,9.83,8097939,22,47,0,0,69
2,100322,25,9.83,8097942,18,4,0,0,22
2,100322,25,9.83,8097943,7,34,0,0,41
2,100322,25,9.83,8097945,2,10,0,0,12
2,100322,25,9.83,8097948,27,11,0,0,38
2,100322,25,9.83,8097950,11,3,0,0,14
2,100322,25,9.83,8097952,14,4,0,0,18
2,100322,25,9.83,8097955,11,30,0,0,41
2,100322,25,9.83,8097957,6,23,0,5,44
2,100322,25,9.83,8097959,39,72,0,0,111
2,100322,25,9.83,8097961,20,4,0,2,30
2,100322,25,9.83,8097963,50,21,0,0,71
2,100322,25,9.83,8097965,19,12,0,0,31
2,100322,25,9.83,8097967,12,5,0,0,17
2,100322,25,9.83,8097969,23,5,0,0,28
2,100322,25,9.83,8097971,8,11,0,0,19
2,100322,25,9.83,8097972,31,17,0,0,48
2,100322,25,9.83,8097975,12,11,0,0,23
2,100322,25,9.83,8097977,6,4,0,0,10
2,100322,25,9.83,8097979,12,10,3,0,25
2,100322,25,9.83,8097981,21,3,0,0,24
2,100322,25,9.83,8097982,9,37,1,0,47
2,100322,25,9.83,8097985,32,6,4,0,42
2,100322,25,9.83,8097987,20,38,0,0,58
2,100322,25,9.83,8097988,2,6,0,0,8
2,100322,25,9.83,8097989,29,14,0,0,43
2,100322,25,9.83,8097990,56,0,0,0,56
2,100322,25,9.83,8097991,19,12,0,0,31
2,100322,25,9.83,8097992,47,0,1,0,48
2,100322,25,9.83,8097995,4,23,0,0,27
2,100322,25,9.83,8097997,8,8,0,4,28
2,100322,25,9.83,8097999,55,0,0,0,55
2,100322,25,9.83,8103002,942,71,0,0,1013
2,100322,25,9.83,8103009,16,59,0,0,75
2,100322,25,9.83,8103011,8,29,0,0,37
2,100322,25,9.83,8103013,9,102,0,0,111
2,100322,25,9.83,8103015,76,10,0,1,89
2,100322,25,9.83,8103018,42,0,0,0,42
2,100322,25,9.83,8103019,24,33,0,0,57
2,100322,25,9.83,8103020,39,70,0,0,109
2,100322,25,9.83,8103021,8,66,0,0,74
2,100322,25,9.83,8103022,27,19,0,0,46
2,100322,25,9.83,8103023,13,30,2,0,45
2,100322,25,9.83,8103024,8,10,0,0,18
2,100322,25,9.83,8103026,42,2,8,0,52
2,100322,25,9.83,8103027,55,47,0,0,102
2,100322,25,9.83,8103029,18,5,0,0,23
2,100322,25,9.83,8103031,84,0,0,0,84
2,100322,25,9.83,8103032,62,39,5,0,106
2,100322,25,9.83,8103034,66,5,0,0,71
2,100322,25,9.83,8103037,45,1,0,0,46
2,100322,25,9.83,8103039,87,0,0,0,87
2,100322,25,9.83,8103040,40,11,0,0,51
2,100322,25,9.83,8103045,71,28,0,0,99
2,100322,25,9.83,8103047,33,16,0,0,49
2,100322,25,9.83,8103049,31,3,0,6,52
2,100322,25,9.83,8103051,53,61,0,0,114
2,100322,25,9.83,8103053,54,15,0,0,69
2,100322,25,9.83,8103055,14,101,0,0,115
2,100322,25,9.83,8103057,108,0,0,0,108
2,100322,25,9.83,8103059,67,58,0,3,134
2,100322,25,9.83,8103062,17,37,0,3,63
2,100322,25,9.83,8103064,25,16,0,0,41
2,100322,25,9.83,8103065,31,16,0,1,50
2,100322,25,9.83,8103066,52,12,0,0,64
2,100322,25,9.83,8103067,52,13,0,0,65
2,100322,25,9.83,8103069,89,0,0,0,89
2,100322,25,9.83,8103071,36,42,0,0,78
2,100322,25,9.83,8103073,45,15,3,0,63
2,100322,25,9.83,8103075,37,35,0,0,72
2,100322,25,9.83,8103077,24,0,0,0,24
2,100322,25,9.83,8103078,24,36,0,0,60
2,100322,25,9.83,8103080,33,0,0,0,33
2,100322,25,9.83,8103082,13,17,0,0,30
2,100322,25,9.83,8103084,29,79,0,0,108
2,100322,25,9.83,8103086,21,29,0,0,50
2,100322,25,9.83,8103088,23,11,0,0,34
2,100322,25,9.83,8103094,25,2,20,0,47
2,100322,25,9.83,8103095,25,13,1,0,39
2,100322,25,9.83,8103096,43,0,0,0,43
2,100322,25,9.83,8103098,46,12,0,0,58
2,100322,25,9.83,8103099,17,24,0,0,41
2,100322,25,9.83,8103102,44,45,0,0,89
2,100322,25,9.83,8103104,32,19,0,0,51
2,100322,25,9.83,8103106,46,28,0,0,74
2,100322,25,9.83,8103108,27,24,6,0,57
2,100322,25,9.83,8103111,24,36,0,0,60
2,100322,25,9.83,8103113,82,0,0,0,82
2,100322,25,9.83,8103114,35,29,0,2,70
2,100322,25,9.83,8103116,23,53,0,0,76
2,100322,25,9.83,8103119,73,5,0,0,78
2,100322,25,9.83,8103123,60,44,0,0,104
2,100322,25,9.83,8103124,33,0,0,1,36
2,100322,25,9.83,8103125,13,0,0,0,13
2,100322,25,9.83,8103127,37,41,0,0,78
2,100322,25,9.83,8103129,4,33,3,0,40
2,100322,25,9.83,8103131,25,19,0,0,44
2,100322,25,9.83,8103133,30,9,0,0,39
2,100322,25,9.83,8103135,63,11,0,0,74
2,100322,25,9.83,8103137,16,20,0,0,36
2,100322,25,9.83,8103138,5,22,0,0,27
2,100322,25,9.83,8103140,15,4,0,0,19
2,100322,25,9.83,8103142,49,0,0,0,49
2,100322,25,9.83,8103143,6,36,0,0,42
2,100322,25,9.83,8103145,16,12,0,0,28
2,100322,25,9.83,8103147,20,0,0,0,20
2,100322,25,9.83,8103149,53,33,0,0,86
2,100322,25,9.83,8103151,61,0,0,0,61
2,100322,25,9.83,8103155,17,23,0,0,40
2,100322,25,9.83,8103156,4,13,0,0,17
2,100322,25,9.83,8103158,20,19,0,0,39
2,100322,25,9.83,8103160,15,9,0,17,75
2,100322,25,9.83,8103162,20,39,0,0,59
2,100322,25,9.83,8103164,91,9,0,0,100
2,100322,25,9.83,8103166,50,18,3,0,71
2,100322,25,9.83,8103168,16,30,0,0,46
2,100322,25,9.83,8103169,44,26,0,0,70
2,100322,25,9.83,8103171,17,22,0,0,39
2,100322,25,9.83,8103173,21,3,0,0,24
2,100322,25,9.83,8103175,55,18,0,0,73
2,100322,25,9.83,8103179,34,7,0,0,41
2,100322,25,9.83,8103181,20,16,0,0,36
2,100322,25,9.83,8103187,26,54,0,0,80
2,100322,25,9.83,8103189,7,71,0,0,78
2,100322,25,9.83,8103191,15,27,0,0,42
2,100322,25,9.83,8103193,23,33,0,0,56
2,100322,25,9.83,8103195,78,91,0,0,169
2,100322,25,9.83,8103199,44,88,0,0,132
2,100322,25,9.83,8103200,11,25,0,0,36
2,100322,25,9.83,8103201,32,61,0,0,93
2,100322,25,9.83,8103202,90,40,0,0,130
2,100322,25,9.83,8103203,33,12,0,0,45
2,100322,25,9.83,8103206,36,2,0,0,38
2,100322,25,9.83,8103207,87,0,0,0,87
2,100322,25,9.83,8103209,40,93,0,0,133
2,100322,25,9.83,8103211,91,79,0,0,170
2,100322,25,9.83,8103214,13,33,0,0,46
2,100322,25,9.83,8103215,15,11,0,0,26
2,100322,25,9.83,8103217,49,3,0,0,52
2,100322,25,9.83,8103219,4,54,0,2,64
2,100322,25,9.83,8103221,41,16,0,9,84
2,100322,25,9.83,8103223,29,48,0,0,77
2,100322,25,9.83,8103225,105,25,0,0,130
2,100322,25,9.83,8103227,7,30,0,0,37
2,100322,25,9.83,8103228,29,22,1,0,52
2,100322,25,9.83,8103230,53,29,0,0,82
2,100322,25,9.83,8103232,104,79,0,0,183
2,100322,25,9.83,8103234,13,43,0,0,56
2,100322,25,9.83,8103236,35,31,9,0,75
2,100322,25,9.83,8103238,63,0,0,0,63
2,100322,25,9.83,8103240,57,66,5,0,128
2,100322,25,9.83,8103243,4,43,0,0,47
2,100322,25,9.83,8103246,44,118,0,0,162
2,100322,25,9.83,8103248,34,96,0,0,130
2,100322,25,9.83,8103250,77,0,0,0,77
2,100322,25,9.83,8103252,47,0,0,0,47
2,100322,25,9.83,8103254,22,137,0,2,165
2,100322,25,9.83,8103256,27,65,0,0,92
2,100322,25,9.83,8103258,68,9,0,10,107
2,100322,25,9.83,8103259,65,9,1,0,75
2,100322,25,9.83,8103261,3,18,80,0,101
2,100322,25,9.83,8103262,72,1,0,0,73
2,100322,25,9.83,8103264,16,52,0,0,68
2,100322,25,9.83,8103266,66,9,2,0,77
2,100322,25,9.83,8103268,19,48,4,0,71
2,100322,25,9.83,8103270,48,28,0,0,76
2,100322,25,9.83,8103272,37,10,0,0,47
2,100322,25,9.83,8103274,18,12,0,0,30
2,100322,25,9.83,8103276,9,20,10,0,39
2,100322,25,9.83,8103277,50,37,0,0,87
2,100322,25,9.83,8103279,29,6,0,1,38
2,100322,25,9.83,8103282,31,50,0,0,81
2,100322,25,9.83,8103285,44,39,0,0,83
2,100322,25,9.83,8103288,16,69,0,0,85
2,100322,25,9.83,8103290,44,33,0,0,77
2,100322,25,9.83,8103292,28,0,0,0,28
2,100322,25,9.83,8103293,5,107,0,0,112
2,100322,25,9.83,8103296,50,64,0,0,114
2,100322,25,9.83,8103298,7,51,0,0,58
2,100322,25,9.83,8103300,2,90,0,0,92
2,100322,25,9.83,8103301,174,78,0,0,252
2,100322,25,9.83,8103302,18,0,0,0,18
2,100322,25,9.83,8103304,4,65,0,0,69
2,100322,25,9.83,8103306,108,7,0,0,115
2,100322,25,9.83,8103309,13,73,0,0,86
2,100322,25,9.83,8103311,20,20,0,0,40
2,100322,25,9.83,8103313,68,24,0,0,92
2,100322,25,9.83,8103315,19,52,0,0,71
2,100322,25,9.83,8103320,88,5,0,0,93
2,100322,25,9.83,8103321,66,45,0,0,111
2,100322,25,9.83,8103322,35,11,0,0,46
2,100322,25,9.83,8103323,13,37,0,0,50
2,100322,25,9.83,8103324,30,0,0,0,30
2,100322,25,9.83,8103325,16,66,0,0,82
2,100322,25,9.83,8103326,11,14,0,51,178
2,100322,25,9.83,8103327,61,4,0,0,65
2,100322,25,9.83,8103328,43,17,0,0,60
2,100322,25,9.83,8103330,5,20,0,0,25
2,100322,25,9.83,8103332,24,16,0,0,40
2,100322,25,9.83,8103334,65,17,0,0,82
2,100322,25,9.83,8103336,75,33,0,0,108
2,100323,25,10.72,8099200,59,49,0,0,108
2,100323,25,10.72,8099201,32,51,0,0,83
2,100323,25,10.72,8099202,55,31,0,0,86
2,100323,25,10.72,8099203,33,65,0,0,98
2,100323,25,10.72,8099204,102,69,0,0,171
2,100323,25,10.72,8099205,39,40,0,0,79
2,100323,25,10.72,8099206,4,36,0,0,40
2,100323,25,10.72,8099207,17,88,0,0,105
2,100323,25,10.72,8099208,93,14,0,0,107
2,100323,25,10.72,8099209,43,1,0,0,44
2,100323,25,10.72,8099210,32,99,0,0,131
2,100323,25,10.72,8099211,31,201,0,0,232
2,100323,25,10.72,8099212,26,0,0,0,26
2,100323,25,10.72,8099213,130,6,0,0,136
2,100323,25,10.72,8099214,8,38,2,0,48
2,100323,25,10.72,8099215,54,75,0,0,129
2,100323,25,10.72,8099216,32,0,6,0,38
2,100323,25,10.72,8099217,37,3,2,0,42
2,100323,25,10.72,8099218,13,68,0,0,81
2,100323,25,10.72,8099219,53,30,0,0,83
2,100323,25,10.72,8099220,24,22,0,0,46
2,100323,25,10.72,8099221,41,4,0,0,45
2,100323,25,10.72,8099222,32,1,0,1,36
2,100323,25,10.72,8099223,31,10,0,0,41
2,100323,25,10.72,8099224,15,21,0,0,36
2,100323,25,10.72,8099225,38,9,0,3,56
2,100323,25,10.72,8099226,86,62,0,0,148
2,100323,25,10.72,8099227,34,75,0,0,109
2,100323,25,10.72,8099228,41,45,0,0,86
2,100323,25,10.72,8099229,25,11,0,0,36
2,100323,25,10.72,8099230,11,3,0,0,14
2,100323,25,10.72,8099231,14,3,0,0,17
2,100323,25,10.72,8099232,5,93,0,0,98
2,100323,25,10.72,8099233,25,16,0,0,41
2,100323,25,10.72,8099234,26,14,0,0,40
2,100323,25,10.72,8099235,18,132,0,0,150
2,100323,25,10.72,8099236,93,63,0,1,159
2,100323,25,10.72,8099237,52,3,0,0,55
2,100323,25,10.72,8099238,38,79,0,0,117
2,100323,25,10.72,8099239,2,172,0,0,174
2,100323,25,10.72,8099240,8,81,0,0,89
2,100323,25,10.72,8099241,21,12,0,0,33
2,100323,25,10.72,8099242,22,40,0,0,62
2,100323,25,10.72,8099243,37,36,0,0,73
2,100323,25,10.72,8099244,43,64,0,0,107
2,100323,25,10.72,8099245,26,29,0,0,55
2,100323,25,10.72,8099246,53,80,0,0,133
2,100323,25,10.72,8099247,22,0,0,0,22
2,100323,25,10.72,8099248,9,21,0,0,30
2,100323,25,10.72,8099249,25,16,0,0,41
2,100323,25,10.72,8099250,8,74,0,0,82
2,100323,25,10.72,8099251,38,50,0,0,88
2,100323,25,10.72,8099252,82,6,0,0,88
2,100323,25,10.72,8099253,46,17,0,0,63
2,100323,25,10.72,8099254,71,59,0,0,130
2,100323,25,10.72,8099255,56,16,0,0,72
2,100323,25,10.72,8099256,37,17,0,0,54
2,100323,25,10.72,8099257,37,59,0,0,96
2,100323,25,10.72,8099258,49,10,0,0,59
2,100323,25,10.72,8099259,31,18,0,0,49
2,100323,25,10.72,8099260,41,3,0,0,44
2,100323,25,10.72,8099261,33,3,0,0,36
2,100323,25,10.72,8099262,26,10,0,0,36
2,100323,25,10.72,8099263,48,6,0,0,54
2,100323,25,10.72,8099264,17,33,1,0,51
2,100323,25,10.72,8099265,18,58,0,0,76
2,100323,25,10.72,8099266,66,0,0,0,66
2,100323,25,10.72,8099267,47,25,3,3,84
2,100323,25,10.72,8099268,23,61,0,0,84
2,100323,25,10.72,8099269,33,20,0,0,53
2,100323,25,10.72,8099270,33,48,0,0,81
2,100323,25,10.72,8099271,15,22,0,2,43
2,100323,25,10.72,8099272,9,44,0,0,53
2,100323,25,10.72,8099273,19,3,0,0,22
2,100323,25,10.72,8099274,29,54,0,5,98
2,100323,25,10.72,8099275,50,193,0,0,243
2,100323,25,10.72,8099276,137,7,0,0,144
2,100323,25,10.72,8099277,20,18,0,0,38
2,100323,25,10.72,8099278,117,0,0,0,117
2,100323,25,10.72,8099279,32,0,0,0,32
2,100323,25,10.72,8099280,63,81,0,0,144
2,100323,25,10.72,8099281,13,88,0,0,101
2,100323,25,10.72,8099282,23,2184,0,0,2207
2,100323,25,10.72,8099283,75,0,0,0,75
2,100323,25,10.72,8099284,74,0,0,0,74
2,100323,25,10.72,8099285,26,70,0,0,96
2,100323,25,10.72,8099286,72,0,27,0,99
2,100323,25,10.72,8099287,9,42,0,0,51
2,100323,25,10.72,8099288,17,48,0,0,65
2,100323,25,10.72,8099289,320,12,0,0,332
2,100323,25,10.72,8099290,3,53,0,4,68
2,100323,25,10.72,8099291,23,0,0,0,23
2,100323,25,10.72,8099292,43,45,0,0,88
2,100323,25,10.72,8099293,13,0,0,0,13
2,100323,25,10.72,8099294,49,14,0,0,63
2,100323,25,10.72,8099295,13,51,0,0,64
2,100323,25,10.72,8099296,45,0,0,0,45
2,100323,25,10.72,8099297,34,0,0,0,34
2,100323,25,10.72,8099298,23,27,0,3,59
2,100323,25,10.72,8099299,2,18,0,0,20
2,100323,25,10.72,8099300,143,37,0,2,186
2,100323,25,10.72,8099301,24,51,0,3,84
2,100323,25,10.72,8099302,47,7,2,0,56
2,100323,25,10.72,8099303,38,0,3,0,41
2,100323,25,10.72,8099304,58,0,0,0,58
2,100323,25,10.72,8099305,27,3,0,0,30
2,100323,25,10.72,8099306,11,21,0,0,32
2,100323,25,10.72,8099307,25,0,0,0,25
2,100323,25,10.72,8099308,85,0,0,0,85
2,100323,25,10.72,8099309,6,2,0,0,8
2,100323,25,10.72,8099310,51,0,0,0,51
2,100323,25,10.72,8099311,11,0,0,0,11
2,100323,25,10.72,8099312,40,3,0,0,43
2,100323,25,10.72,8099313,18,15,0,0,33
2,100323,25,10.72,8099314,29,12,0,0,41
2,100323,25,10.72,8099315,26,42,0,0,68
2,100323,25,10.72,8099316,38,20,0,0,58
2,100323,25,10.72,8099317,13,52,14,1,82
2,100323,25,10.72,8099318,56,0,0,0,56
2,100323,25,10.72,8099319,19,23,0,19,99
2,100323,25,10.72,8099320,26,25,0,2,57
2,100323,25,10.72,8099321,2,15,0,0,17
2,100323,25,10.72,8099322,30,11,0,0,41
2,100323,25,10.72,8099323,6,4,0,0,10
2,100323,25,10.72,8099324,20,39,0,0,59
2,100323,25,10.72,8099325,15,12,0,0,27
2,100323,25,10.72,8099326,6,3,0,0,9
2,100323,25,10.72,8099327,27,0,0,0,27
2,100323,25,10.72,8099328,102,9,0,0,111
2,100323,25,10.72,8099329,18,2,0,0,20
2,100323,25,10.72,8099330,63,1,0,0,64
2,100323,25,10.72,8099331,19,14,0,0,33
2,100323,25,10.72,8099332,28,2,0,0,30
2,100323,25,10.72,8099333,10,0,0,0,10
2,100323,25,10.72,8099334,37,3,0,0,40
2,100323,25,10.72,8099335,13,0,7,1,23
2,100323,25,10.72,8099336,17,13,0,0,30
2,100323,25,10.72,8099337,32,9,0,0,41
2,100323,25,10.72,8099338,2,11,0,2,19
2,100323,25,10.72,8099339,22,11,2,0,35
2,100323,25,10.72,8099340,17,0,0,0,17
2,100323,25,10.72,8099341,5,36,0,0,41
2,100323,25,10.72,8099342,11,6,0,0,17
2,100323,25,10.72,8099343,4,24,0,0,28
2,100323,25,10.72,8099344,29,21,0,0,50
2,100323,25,10.72,8099345,7,24,0,0,31
2,100323,25,10.72,8099346,13,6,0,0,19
2,100323,25,10.72,8099347,31,34,0,0,65
2,100323,25,10.72,8099348,20,3,0,0,23
2,100323,25,10.72,8099349,47,9,0,0,56
2,100323,25,10.72,8099350,21,3,0,0,24
2,100323,25,10.72,8099351,20,23,0,0,43
2,100323,25,10.72,8099352,3,17,0,0,20
2,100323,25,10.72,8099353,18,6,0,0,24
2,100323,25,10.72,8099354,42,31,0,0,73
2,100323,25,10.72,8099355,4,7,0,0,11
2,100323,25,10.72,8099356,7,31,0,1,41
2,100323,25,10.72,8099357,7,3,0,0,10
2,100323,25,10.72,8099358,11,0,0,0,11
2,100323,25,10.72,8099359,22,21,0,0,43
2,100323,25,10.72,8099360,34,1,0,0,35
2,100323,25,10.72,8099361,4,14,0,0,18
2,100323,25,10.72,8099362,8,21,0,0,29
2,100323,25,10.72,8099363,16,31,0,0,47
2,100323,25,10.72,8099364,54,8,2,0,64
2,100323,25,10.72,8099365,44,33,0,0,77
2,100323,25,10.72,8099366,14,72,0,3,95
2,100323,25,10.72,8099367,56,18,0,0,74
2,100323,25,10.72,8099368,62,0,9,0,71
2,100323,25,10.72,8099369,76,0,0,0,76
2,100323,25,10.72,8099370,7,23,0,0,30
2,100323,25,10.72,8099371,34,63,0,0,97
2,100323,25,10.72,8099372,65,1,0,0,66
2,100323,25,10.72,8099373,39,76,0,0,115
2,100323,25,10.72,8099374,92,61,0,1,156
2,100323,25,10.72,8099375,55,48,0,0,103
2,100323,25,10.72,8099376,8,24,0,41,155
2,100323,25,10.72,8099377,18,82,0,0,100
2,100323,25,10.72,8099378,40,0,0,0,40
2,100323,25,10.72,8099379,15,26,0,0,41
2,100323,25,10.72,8099380,22,61,0,0,83
2,100323,25,10.72,8099381,12,22,0,0,34
2,100323,25,10.72,8099382,49,0,0,0,49
2,100323,25,10.72,8099383,44,28,0,0,72
2,100323,25,10.72,8099384,31,19,0,0,50
2,100323,25,10.72,8099385,25,44,0,0,69
2,100323,25,10.72,8099386,43,7,0,0,50
2,100323,25,10.72,8099387,9,88,0,0,97
