TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100320,5,5.00,0.00,9080333,4,7,0,38,49
1,100320,5,5.00,0.00,9080334,40,23,0,0,63
1,100320,5,5.00,0.00,9080335,10,30,0,1,41
1,100320,5,5.00,0.00,9080336,28,6,0,1,35
1,100320,5,5.00,0.00,9080337,233,0,0,0,233
1,100320,5,5.00,0.00,9080338,5,10,0,0,15
1,100320,5,5.00,0.00,9080339,7,8,0,0,15
1,100320,5,5.00,0.00,9080340,10,20,0,0,30
1,100320,5,5.00,0.00,9080341,1,3,0,2,6
1,100320,5,5.00,0.00,9080342,130,0,0,0,130
1,100320,5,5.00,0.00,9080343,6,11,0,0,17
1,100320,5,5.00,0.00,9080344,4,8,0,0,12
1,100320,5,5.00,0.00,9080345,3,15,2,0,20
1,100320,5,5.00,0.00,9080346,5,15,0,0,20
1,100320,5,5.00,0.00,9080347,3,5,0,2,10
1,100320,5,5.00,0.00,9080348,29,3,0,0,32
1,100320,5,5.00,0.00,9080349,2,4,0,5,11
1,100320,5,5.00,0.00,9080350,11,5,0,3,19
1,100320,5,5.00,0.00,9080351,3,19,0,0,22
1,100320,5,5.00,0.00,9080352,6,10,0,0,16
1,100320,5,5.00,0.00,9080353,14,419,0,1,434
1,100320,5,5.00,0.00,9080354,28,4,0,1,33
1,100320,5,5.00,0.00,9080355,4,2,0,1,7
1,100320,5,5.00,0.00,9080356,7,8,0,1,16
1,100320,5,5.00,0.00,9080357,5,3,0,4,12
1,100320,5,5.00,0.00,9080358,6,12,4,0,22
1,100320,5,5.00,0.00,9080359,10,4,0,4,18
1,100320,5,5.00,0.00,9080360,6,9,0,12,27
1,100320,5,5.00,0.00,9080361,21,3,0,1,25
1,100320,5,5.00,0.00,9080362,5,5,0,1,11
1,100320,5,5.00,0.00,9080363,6,24,0,0,30
1,100320,5,5.00,0.00,9080364,60,4,1,2,67
1,100320,5,5.00,0.00,9080365,5,35,0,0,40
1,100320,5,5.00,0.00,9080366,23,12,0,0,35
1,100320,5,5.00,0.00,9080367,4,5,0,1,10
1,100320,5,5.00,0.00,9080368,9,14,0,2,25
1,100320,5,5.00,0.00,9080369,3,5,0,0,8
1,100320,5,5.00,0.00,9080370,7,6,0,6,19
1,100320,5,5.00,0.00,9080371,31,5,0,0,36
1,100320,5,5.00,0.00,9080372,65,0,0,0,65
1,100320,5,5.00,0.00,9080373,4,2,0,0,6
1,100320,5,5.00,0.00,9080374,4,1,0,1,6
1,100320,5,5.00,0.00,9080375,2,2,0,1,5
1,100320,5,5.00,0.00,9080376,3,5,0,0,8
1,100320,5,5.00,0.00,9080377,3,3,0,0,6
1,100320,5,5.00,0.00,9080378,4,5,0,1,10
1,100320,5,5.00,0.00,9080379,2,6,0,0,8
1,100320,5,5.00,0.00,9080380,3,2,0,2,7
1,100320,5,5.00,0.00,9080381,24,2,0,1,27
