TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100320,5,5.00,0.00,8731156,8,39,0,2,53
1,100320,5,5.00,0.00,8731157,6,21,1,3,37
1,100320,5,5.00,0.00,8731158,62,9,0,3,80
1,100320,5,5.00,0.00,8731159,9,9,0,3,27
1,100320,5,5.00,0.00,8731160,8,4,5,0,17
1,100320,5,5.00,0.00,8731161,9,9,2,3,29
1,100320,5,5.00,0.00,8731162,5,6,0,3,20
1,100320,5,5.00,0.00,8731163,7,8,0,5,30
1,100320,5,5.00,0.00,8731164,7,22,0,3,38
1,100320,5,5.00,0.00,8731165,59,9,0,2,74
1,100320,5,5.00,0.00,8731166,5,6,0,3,20
1,100320,5,5.00,0.00,8731167,7,8,0,55,180
1,100320,5,5.00,0.00,8731168,59,8,0,3,76
1,100320,5,5.00,0.00,8731169,8,5,0,3,22
1,100320,5,5.00,0.00,8731170,6,7,0,3,22
1,100320,5,5.00,0.00,8731171,8,9,0,2,23
1,100320,5,5.00,0.00,8731172,3,5,5,0,13
1,100320,5,5.00,0.00,8731173,4,8,0,3,21
1,100320,5,5.00,0.00,8731174,69,26,1,6,114
1,100320,5,5.00,0.00,8731175,17,35,0,11,85
1,100320,5,5.00,0.00,8731176,18,19,0,8,61
1,100320,5,5.00,0.00,8731177,9,6,0,3,24
1,100320,5,5.00,0.00,8731178,10,19,1,1,33
1,100320,5,5.00,0.00,8731179,77,8,0,0,85
1,100320,5,5.00,0.00,8731180,4,11,0,5,30
1,100320,5,5.00,0.00,8731181,20,18,0,3,47
1,100320,5,5.00,0.00,8731182,6,10,0,3,25
1,100320,5,5.00,0.00,8731183,10,7,0,3,26
1,100320,5,5.00,0.00,8731184,22,8,0,5,45
1,100320,5,5.00,0.00,8731185,9,10,0,3,28
1,100320,5,5.00,0.00,8731186,7,9,0,3,25
1,100320,5,5.00,0.00,8731187,6,37,0,1,46
1,100320,5,5.00,0.00,8731188,9,7,0,5,31
1,100320,5,5.00,0.00,8731189,7,4,9,0,20
1,100320,5,5.00,0.00,8731190,10,8,0,4,30
1,100320,5,5.00,0.00,8731191,8,44,0,1,55
1,100320,5,5.00,0.00,8731192,6,16,0,1,25
1,100320,5,5.00,0.00,8731193,22,2,5,0,29
1,100320,5,5.00,0.00,8731194,8,7,1,6,34
1,100320,5,5.00,0.00,8731195,16,43,0,0,59
1,100320,5,5.00,0.00,8731196,8,11,0,2,25
1,100320,5,5.00,0.00,8731197,8,10,0,4,30
1,100320,5,5.00,0.00,8731198,8,13,7,0,28
1,100320,5,5.00,0.00,8731199,33,0,0,0,33
1,100320,5,5.00,0.00,8731200,11,27,0,4,50
1,100320,5,5.00,0.00,8731201,66,16,0,2,88
1,100320,5,5.00,0.00,8731202,9,20,0,18,83
1,100320,5,5.00,0.00,8731203,19,20,0,4,51
1,100320,5,5.00,0.00,8731204,9,21,1,0,31
1,100320,5,5.00,0.00,8731205,7,13,1,0,21
1,100320,5,5.00,0.00,8731206,76,16,0,10,122
1,100320,5,5.00,0.00,8731207,16,8,0,4,36
1,100320,5,5.00,0.00,8731208,20,10,0,3,39
1,100320,5,5.00,0.00,8731209,47,8,0,3,64
1,100320,5,5.00,0.00,8731210,9,14,5,0,28
1,100320,5,5.00,0.00,8731211,12,12,1,2,31
1,100320,5,5.00,0.00,8731212,70,32,0,6,120
1,100320,5,5.00,0.00,8731213,20,57,0,0,77
1,100320,5,5.00,0.00,8731214,12,35,0,0,47
1,100320,5,5.00,0.00,8731215,64,46,0,0,110
1,100320,5,5.00,0.00,8731216,18,13,0,0,31
1,100320,5,5.00,0.00,8731217,8,14,1,4,35
1,100320,5,5.00,0.00,8731218,9,10,0,13,58
1,100320,5,5.00,0.00,8731219,118,20,0,0,138
1,100320,5,5.00,0.00,8731220,16,7,0,8,47
1,100320,5,5.00,0.00,8731221,11,16,0,5,42
1,100320,5,5.00,0.00,8731222,5,7,0,4,24
1,100320,5,5.00,0.00,8731223,60,7,0,7,88
1,100320,5,5.00,0.00,8731224,9,11,0,2,26
1,100320,5,5.00,0.00,8731225,8,18,0,0,26
1,100320,5,5.00,0.00,8731226,11,14,0,13,64
1,100320,5,5.00,0.00,8731227,7,8,0,1,18
1,100320,5,5.00,0.00,8731228,5,5,0,2,16
1,100320,5,5.00,0.00,8731229,44,3,0,2,53
1,100320,5,5.00,0.00,8731230,6,14,0,3,29
1,100320,5,5.00,0.00,8731231,8,29,0,4,51
1,100320,5,5.00,0.00,8731232,17,18,0,0,35
1,100320,5,5.00,0.00,8731233,12,10,0,3,31
1,100320,5,5.00,0.00,8731234,7,13,0,10,50
1,100320,5,5.00,0.00,8731235,15,10,0,4,37
1,100320,5,5.00,0.00,8731236,8,9,0,2,23
1,100320,5,5.00,0.00,8731237,11,200,4,0,215
1,100320,5,5.00,0.00,8731238,15,40,0,4,67
1,100320,5,5.00,0.00,8731239,24,15,0,3,48
1,100320,5,5.00,0.00,8731240,11,100,0,12,147
1,100320,5,5.00,0.00,8731241,31,29,0,0,60
1,100320,5,5.00,0.00,8731242,5,7,0,3,21
1,100320,5,5.00,0.00,8731243,9,16,0,0,25
1,100320,5,5.00,0.00,8731244,8,13,1,3,31
1,100320,5,5.00,0.00,8731245,7,15,1,0,23
1,100320,5,5.00,0.00,8731246,9,55,0,0,64
1,100320,5,5.00,0.00,8731247,22,18,24,6,82
1,100320,5,5.00,0.00,8731248,93,7,0,2,106
1,100320,5,5.00,0.00,8731249,9,9,1,5,34
1,100320,5,5.00,0.00,8731250,19,63,0,0,82
1,100320,5,5.00,0.00,8731251,13,10,1,47,165
1,100320,5,5.00,0.00,8731252,78,9,1,10,118
1,100320,5,5.00,0.00,8731253,14,25,0,0,39
1,100320,5,5.00,0.00,8731254,15,9,1,4,37
1,100320,5,5.00,0.00,8731255,18,19,0,7,58
1,100320,5,5.00,0.00,8731256,35,0,0,0,35
1,100320,5,5.00,0.00,8731257,53,9,0,12,98
1,100320,5,5.00,0.00,8731258,27,9,0,0,36
1,100320,5,5.00,0.00,8731259,11,9,0,2,26
1,100320,5,5.00,0.00,8731260,5,5,0,3,19
1,100320,5,5.00,0.00,8731261,6,14,0,0,20
1,100320,5,5.00,0.00,8731262,9,8,3,5,35
1,100320,5,5.00,0.00,8731263,31,5,0,0,36
1,100320,5,5.00,0.00,8731264,58,7,0,2,71
1,100320,5,5.00,0.00,8731265,6,8,0,3,23
1,100320,5,5.00,0.00,8731266,7,7,0,3,23
1,100320,5,5.00,0.00,8731267,51,7,0,2,64
1,100320,5,5.00,0.00,8731268,5,7,0,3,21
1,100320,5,5.00,0.00,8731269,7,5,0,4,24
1,100320,5,5.00,0.00,8731270,11,2,0,5,28
1,100320,5,5.00,0.00,8731271,9,10,0,4,31
1,100320,5,5.00,0.00,8731272,6,43,0,0,49
1,100320,5,5.00,0.00,8731273,17,11,17,0,45
1,100320,5,5.00,0.00,8731274,16,22,0,0,38
1,100320,5,5.00,0.00,8731275,13,14,1,1,31
1,100320,5,5.00,0.00,8731276,7,6,0,2,19
1,100320,5,5.00,0.00,8731277,10,14,0,15,69
1,100320,5,5.00,0.00,8731278,20,33,0,1,56
1,100320,5,5.00,0.00,8731279,14,10,0,2,30
1,100320,5,5.00,0.00,8731280,6,8,0,4,26
