TestNumber,Account,OrdPerSec,OrdPerSec_Mean,Order,New,Calculated1,Filled,Calculated2,Total
1,100325,50,8.48,8042599,45,0,0,0,45
1,100325,50,8.48,8042600,18,30,0,0,48
1,100325,50,8.48,8042601,3,9,0,0,12
1,100325,50,8.48,8042602,48,90,0,0,138
1,100325,50,8.48,8042603,47,13,0,0,60
1,100325,50,8.48,8042604,22,24,0,0,46
1,100325,50,8.48,8042605,50,4,0,1,57
1,100325,50,8.48,8042606,3,8,0,0,11
1,100325,50,8.48,8042607,28,24,0,0,52
1,100325,50,8.48,8042608,5,19,3,0,27
1,100325,50,8.48,8042609,23,2,0,0,25
1,100325,50,8.48,8042610,48,9,0,0,57
1,100325,50,8.48,8042611,4,37,0,0,41
1,100325,50,8.48,8042612,7,40,0,0,47
1,100325,50,8.48,8042613,3,6,0,0,9
1,100325,50,8.48,8042614,49,18,0,0,67
1,100325,50,8.48,8042615,22,75,0,1,100
1,100325,50,8.48,8042616,58,0,0,0,58
1,100325,50,8.48,8042617,7,4,0,21,74
1,100325,50,8.48,8042618,12,3,0,1,18
1,100325,50,8.48,8042619,22,46,0,0,68
1,100325,50,8.48,8042620,8,16,0,0,24
1,100325,50,8.48,8042621,26,40,0,0,66
1,100325,50,8.48,8042622,32,89,0,0,121
1,100325,50,8.48,8042623,34,17,0,0,51
1,100325,50,8.48,8042624,29,24,0,3,62
1,100325,50,8.48,8042625,211,292,0,0,503
1,100325,50,8.48,8042626,88,77,0,0,165
1,100325,50,8.48,8042627,14,49,0,0,63
1,100325,50,8.48,8042628,3,58,5,0,66
1,100325,50,8.48,8042629,10,79,0,0,89
1,100325,50,8.48,8042630,16,76,0,1,95
1,100325,50,8.48,8042631,36,61,0,0,97
1,100325,50,8.48,8042632,14,0,0,0,14
1,100325,50,8.48,8042633,21,65,0,0,86
1,100325,50,8.48,8042634,80,49,0,0,129
1,100325,50,8.48,8042635,52,36,0,3,97
1,100325,50,8.48,8042636,11,28,0,0,39
1,100325,50,8.48,8042637,48,56,0,0,104
1,100325,50,8.48,8042638,68,41,0,0,109
1,100325,50,8.48,8042639,14,59,0,0,73
1,100325,50,8.48,8042640,44,42,0,0,86
1,100325,50,8.48,8042641,38,12,0,0,50
1,100325,50,8.48,8042642,2,72,0,0,74
1,100325,50,8.48,8042643,73,53,0,0,126
1,100325,50,8.48,8042644,58,75,0,0,133
1,100325,50,8.48,8042645,76,0,0,0,76
1,100325,50,8.48,8042646,77,169,0,0,246
1,100325,50,8.48,8042647,5,22,0,0,27
1,100325,50,8.48,8042648,36,42,0,0,78
1,100325,50,8.48,8042649,10,20,0,0,30
1,100325,50,8.48,8042650,13,0,0,0,13
1,100325,50,8.48,8042651,85,10,0,0,95
1,100325,50,8.48,8042652,5,14,0,0,19
1,100325,50,8.48,8042653,24,4,0,7,49
1,100325,50,8.48,8042654,67,0,0,0,67
1,100325,50,8.48,8042655,83,140,0,0,223
1,100325,50,8.48,8042656,17,87,0,17,155
1,100325,50,8.48,8042657,17,39,0,3,65
1,100325,50,8.48,8042658,13,114,0,0,127
1,100325,50,8.48,8042659,5,71,0,0,76
1,100325,50,8.48,8042660,3,26,0,0,29
1,100325,50,8.48,8042661,110,15,0,0,125
1,100325,50,8.48,8042662,2,23,0,0,25
1,100325,50,8.48,8042663,98,43,0,0,141
1,100325,50,8.48,8042664,35,38,0,0,73
1,100325,50,8.48,8042665,40,55,0,0,95
1,100325,50,8.48,8042666,95,15,0,3,119
1,100325,50,8.48,8042667,46,25,0,0,71
1,100325,50,8.48,8042668,5,29,0,0,34
1,100325,50,8.48,8042669,74,27,0,0,101
1,100325,50,8.48,8042670,24,40,0,0,64
1,100325,50,8.48,8042671,3,45,0,0,48
1,100325,50,8.48,8042672,1,84,0,0,85
1,100325,50,8.48,8042673,55,43,0,0,98
1,100325,50,8.48,8042674,58,51,0,0,109
1,100325,50,8.48,8042675,12,0,0,11,45
1,100325,50,8.48,8042676,43,12,0,0,55
1,100325,50,8.48,8042677,38,110,0,0,148
1,100325,50,8.48,8042678,32,15,0,1,50
1,100325,50,8.48,8042679,72,0,0,0,72
1,100325,50,8.48,8042680,21,3,0,1,27
1,100325,50,8.48,8042681,18,37,0,0,55
1,100325,50,8.48,8042682,2,98,0,0,100
1,100325,50,8.48,8042683,26,21,0,0,47
1,100325,50,8.48,8042684,18,16,0,0,34
1,100325,50,8.48,8042685,2,43,0,0,45
1,100325,50,8.48,8042686,20,24,0,0,44
1,100325,50,8.48,8042687,30,33,0,1,66
1,100325,50,8.48,8042688,11,74,0,0,85
1,100325,50,8.48,8042689,11,35,0,0,46
1,100325,50,8.48,8042690,13,39,0,0,52
1,100325,50,8.48,8042691,7,58,0,0,65
1,100325,50,8.48,8042692,3,35,0,0,38
1,100325,50,8.48,8042693,8,96,0,0,104
1,100325,50,8.48,8042694,64,38,0,6,120
1,100325,50,8.48,8042695,35,6,0,0,41
1,100325,50,8.48,8042696,7,36,0,0,43
1,100325,50,8.48,8042697,4,59,0,0,63
1,100325,50,8.48,8042698,52,20,0,0,72
1,100325,50,8.48,8042699,5,11,5,0,21
1,100325,50,8.48,8042700,13,120,0,0,133
1,100325,50,8.48,8042701,121,0,1,0,122
1,100325,50,8.48,8042702,1,2,0,0,3
1,100325,50,8.48,8042703,59,37,0,0,96
1,100325,50,8.48,8042704,29,218,0,0,247
1,100325,50,8.48,8042705,97,55,0,0,152
1,100325,50,8.48,8042706,10,22,0,0,32
1,100325,50,8.48,8042707,33,20,0,0,53
1,100325,50,8.48,8042708,62,51,0,0,113
1,100325,50,8.48,8042709,8,56,0,0,64
1,100325,50,8.48,8042710,36,1,3,0,40
1,100325,50,8.48,8042711,24,3,0,15,72
1,100325,50,8.48,8042712,79,22,0,0,101
1,100325,50,8.48,8042713,36,9,0,0,45
1,100325,50,8.48,8042714,151,69,0,0,220
1,100325,50,8.48,8042715,81,23,0,0,104
1,100325,50,8.48,8042716,71,36,0,0,107
1,100325,50,8.48,8042717,60,44,0,0,104
1,100325,50,8.48,8042718,50,19,0,0,69
1,100325,50,8.48,8042719,3,46,2,0,51
1,100325,50,8.48,8042720,42,84,0,0,126
1,100325,50,8.48,8042721,55,59,0,0,114
1,100326,50,8.28,8043345,12,21,0,0,33
1,100326,50,8.28,8043346,28,20,0,0,48
1,100326,50,8.28,8043347,44,3,0,0,47
1,100326,50,8.28,8043348,49,0,0,0,49
1,100326,50,8.28,8043349,39,17,0,0,56
1,100326,50,8.28,8043350,7,80,7,0,94
1,100326,50,8.28,8043351,40,5,0,0,45
1,100326,50,8.28,8043352,43,62,0,0,105
1,100326,50,8.28,8043353,13,76,0,0,89
1,100326,50,8.28,8043354,26,46,0,0,72
1,100326,50,8.28,8043355,15,0,0,0,15
1,100326,50,8.28,8043356,38,21,0,0,59
1,100326,50,8.28,8043357,91,1,0,0,92
1,100326,50,8.28,8043358,16,0,0,14,58
1,100326,50,8.28,8043359,21,63,0,0,84
1,100326,50,8.28,8043360,7,27,0,0,34
1,100326,50,8.28,8043361,27,65,0,0,92
1,100326,50,8.28,8043362,47,0,0,0,47
1,100326,50,8.28,8043363,28,15,0,0,43
1,100326,50,8.28,8043364,14,1,0,0,15
1,100326,50,8.28,8043365,21,15,0,0,36
1,100326,50,8.28,8043366,17,13,0,0,30
1,100326,50,8.28,8043367,2,4,0,0,6
1,100326,50,8.28,8043368,19,126,0,0,145
1,100326,50,8.28,8043369,10,39,0,0,49
1,100326,50,8.28,8043370,14,34,0,0,48
1,100326,50,8.28,8043371,28,0,0,0,28
1,100326,50,8.28,8043372,35,50,0,0,85
1,100326,50,8.28,8043373,14,17,0,0,31
1,100326,50,8.28,8043374,64,0,0,0,64
1,100326,50,8.28,8043375,16,70,0,0,86
1,100326,50,8.28,8043376,53,22,0,0,75
1,100326,50,8.28,8043377,32,0,0,16,80
1,100326,50,8.28,8043378,23,0,0,0,23
1,100326,50,8.28,8043379,13,29,0,0,42
1,100326,50,8.28,8043380,14,16,0,0,30
1,100326,50,8.28,8043381,4,23,1,0,28
1,100326,50,8.28,8043382,43,18,0,0,61
1,100326,50,8.28,8043383,15,16,0,0,31
1,100326,50,8.28,8043384,49,9,0,0,58
1,100326,50,8.28,8043385,19,30,0,0,49
1,100326,50,8.28,8043386,41,0,0,0,41
1,100326,50,8.28,8043387,9,28,0,0,37
1,100326,50,8.28,8043388,17,44,0,0,61
1,100326,50,8.28,8043389,34,6,0,0,40
1,100326,50,8.28,8043390,31,10,0,0,41
1,100326,50,8.28,8043391,19,34,0,0,53
1,100326,50,8.28,8043392,35,0,0,0,35
1,100326,50,8.28,8043393,21,0,0,0,21
1,100326,50,8.28,8043394,33,28,0,0,61
1,100326,50,8.28,8043395,25,20,0,0,45
1,100326,50,8.28,8043396,9,66,0,0,75
1,100326,50,8.28,8043397,37,19,0,0,56
1,100326,50,8.28,8043398,82,15,0,0,97
1,100326,50,8.28,8043399,35,0,0,0,35
1,100326,50,8.28,8043400,29,21,0,0,50
1,100326,50,8.28,8043401,72,10,0,0,82
1,100326,50,8.28,8043402,36,8,0,0,44
1,100326,50,8.28,8043403,118,25,0,0,143
1,100326,50,8.28,8043404,58,25,0,0,83
1,100326,50,8.28,8043405,53,0,0,0,53
1,100326,50,8.28,8043406,65,4,0,0,69
1,100326,50,8.28,8043407,8,22,0,22,96
1,100326,50,8.28,8043408,23,6,0,0,29
1,100326,50,8.28,8043409,43,35,0,0,78
1,100326,50,8.28,8043410,18,25,0,0,43
1,100326,50,8.28,8043411,27,5,0,0,32
1,100326,50,8.28,8043412,15,3,0,0,18
1,100326,50,8.28,8043413,38,0,0,0,38
1,100326,50,8.28,8043414,19,54,0,0,73
1,100326,50,8.28,8043415,12,60,0,0,72
1,100326,50,8.28,8043416,23,9,0,0,32
1,100326,50,8.28,8043417,27,39,0,0,66
1,100326,50,8.28,8043418,27,18,0,3,54
1,100326,50,8.28,8043419,38,22,0,0,60
1,100326,50,8.28,8043420,40,42,0,0,82
1,100326,50,8.28,8043421,30,46,10,0,86
1,100326,50,8.28,8043422,67,34,0,19,158
1,100326,50,8.28,8043423,46,40,0,0,86
1,100326,50,8.28,8043424,8,16,0,0,24
1,100326,50,8.28,8043425,31,159,0,0,190
1,100326,50,8.28,8043426,8,35,0,2,49
1,100326,50,8.28,8043427,40,10,0,0,50
1,100326,50,8.28,8043428,12,99,0,0,111
1,100326,50,8.28,8043429,88,16,0,0,104
1,100326,50,8.28,8043430,46,0,0,0,46
1,100326,50,8.28,8043431,59,29,0,0,88
1,100326,50,8.28,8043432,21,22,0,0,43
1,100326,50,8.28,8043433,41,8,0,0,49
1,100326,50,8.28,8043434,23,16,0,0,39
1,100326,50,8.28,8043435,56,0,0,0,56
1,100326,50,8.28,8043436,4,46,0,0,50
1,100326,50,8.28,8043437,54,116,28,0,198
1,100326,50,8.28,8043438,52,1,0,0,53
1,100326,50,8.28,8043439,30,62,0,0,92
1,100326,50,8.28,8043440,6,28,0,0,34
1,100326,50,8.28,8043441,12,18,0,0,30
1,100326,50,8.28,8043442,39,23,0,0,62
1,100326,50,8.28,8043443,10,32,0,0,42
1,100326,50,8.28,8043444,52,11,0,0,63
1,100326,50,8.28,8043445,15,4,0,0,19
1,100326,50,8.28,8043446,71,200,0,0,271
1,100326,50,8.28,8043447,29,28,0,0,57
1,100326,50,8.28,8043448,39,39,0,0,78
1,100326,50,8.28,8043449,20,2,0,0,22
1,100326,50,8.28,8043450,45,24,0,0,69
1,100326,50,8.28,8043451,14,32,0,0,46
1,100326,50,8.28,8043452,31,0,0,0,31
1,100326,50,8.28,8043453,23,24,0,0,47
1,100326,50,8.28,8043454,2,7,0,0,9
1,100326,50,8.28,8043455,68,46,0,0,114
1,100326,50,8.28,8043456,40,11,0,1,54
1,100326,50,8.28,8043457,39,0,0,0,39
1,100326,50,8.28,8043458,13,44,0,21,120
1,100326,50,8.28,8043459,11,74,0,0,85
1,100326,50,8.28,8043460,7,28,0,0,35
1,100326,50,8.28,8043461,25,14,0,0,39
1,100326,50,8.28,8043462,38,18,0,0,56
1,100326,50,8.28,8043463,21,15,0,0,36
1,100326,50,8.28,8043464,53,37,0,0,90
1,100326,50,8.28,8043465,15,34,0,50,199
1,100326,50,8.28,8043466,52,33,0,0,85
1,100326,50,8.28,8043467,43,26,0,0,69
1,100326,50,8.28,8043468,8,25,0,0,33
1,100326,50,8.28,8043469,59,21,0,0,80
1,100326,50,8.28,8043470,108,9,0,2,123
1,100326,50,8.28,8043471,57,28,0,0,85
1,100326,50,8.28,8043472,6,62,0,0,68
1,100326,50,8.28,8043473,28,3,0,0,31
1,100326,50,8.28,8043474,62,45,0,0,107
1,100326,50,8.28,8043475,3,56,0,0,59
1,100326,50,8.28,8043476,38,83,0,1,124
1,100326,50,8.28,8043477,5,13,0,0,18
1,100326,50,8.28,8043478,48,53,0,0,101
1,100326,50,8.28,8043479,84,0,0,0,84
1,100326,50,8.28,8043480,23,13,0,0,36
1,100326,50,8.28,8043481,27,0,0,0,27
1,100326,50,8.28,8043482,72,0,0,0,72
1,100326,50,8.28,8043483,30,10,1,0,41
1,100326,50,8.28,8043484,29,20,0,0,49
1,100326,50,8.28,8043485,11,17,0,0,28
1,100326,50,8.28,8043486,24,0,0,0,24
1,100326,50,8.28,8043487,66,0,0,0,66
1,100326,50,8.28,8043488,62,15,0,0,77
1,100326,50,8.28,8043489,39,107,0,0,146
1,100326,50,8.28,8043490,17,17,0,0,34
1,100326,50,8.28,8043491,33,29,0,0,62
1,100326,50,8.28,8043492,8,17,0,0,25
1,100326,50,8.28,8043493,43,0,0,0,43
1,100326,50,8.28,8043494,84,0,0,0,84
1,100326,50,8.28,8043495,30,32,0,0,62
1,100326,50,8.28,8043496,12,46,0,0,58
1,100326,50,8.28,8043497,14,23,0,0,37
1,100326,50,8.28,8043498,16,50,0,0,66
1,100326,50,8.28,8043499,12,18,0,0,30
1,100326,50,8.28,8043500,29,22,0,0,51
1,100326,50,8.28,8043501,14,10,0,0,24
1,100326,50,8.28,8043502,10,5,0,0,15
1,100326,50,8.28,8043503,49,5,0,0,54
1,100326,50,8.28,8043504,42,2,0,0,44
1,100326,50,8.28,8043505,15,3,0,0,18
1,100326,50,8.28,8043506,4,37,0,0,41
1,100326,50,8.28,8043507,12,2,0,0,14
1,100326,50,8.28,8043508,60,10,0,0,70
1,100326,50,8.28,8043509,52,2,1,0,55
1,100326,50,8.28,8043510,13,16,0,0,29
1,100326,50,8.28,8043511,24,3,0,0,27
1,100326,50,8.28,8043512,6,57,0,0,63
1,100326,50,8.28,8043513,9,62,0,0,71
1,100326,50,8.28,8043514,5,94,0,0,99
1,100326,50,8.28,8043515,2,29,0,0,31
1,100326,50,8.28,8043516,5,12,0,0,17
1,100326,50,8.28,8043517,12,26,0,0,38
1,100326,50,8.28,8043518,64,29,0,0,93
1,100326,50,8.28,8043519,9,10,0,0,19
1,100326,50,8.28,8043520,25,43,0,0,68
1,100326,50,8.28,8043521,26,235,0,14,303
1,100326,50,8.28,8043522,9,322,0,0,331
1,100326,50,8.28,8043523,2,92,0,0,94
1,100326,50,8.28,8043524,51,17,0,0,68
1,100326,50,8.28,8043525,2,107,0,1,112
1,100326,50,8.28,8043526,38,63,0,0,101
1,100326,50,8.28,8043527,3,45,0,0,48
1,100326,50,8.28,8043528,29,34,0,0,63
1,100326,50,8.28,8043529,33,10,0,0,43
1,100326,50,8.28,8043530,80,15,0,0,95
1,100326,50,8.28,8043531,100,0,0,0,100
1,100326,50,8.28,8043532,38,6,0,0,44
1,100326,50,8.28,8043533,53,35,0,0,88
1,100326,50,8.28,8043534,2,95,0,0,97
1,100326,50,8.28,8043535,59,83,0,0,142
1,100326,50,8.28,8043536,15,68,0,0,83
1,100326,50,8.28,8043537,46,86,0,0,132
1,100326,50,8.28,8043538,13,61,0,0,74
1,100326,50,8.28,8043539,67,0,0,0,67
1,100326,50,8.28,8043540,20,3,0,1,26
1,100326,50,8.28,8043541,59,49,29,0,137
1,100326,50,8.28,8043542,38,98,0,0,136
1,100326,50,8.28,8043543,110,10,0,0,120
1,100326,50,8.28,8043544,95,93,0,0,188
1,100326,50,8.28,8043545,17,95,0,0,112
1,100326,50,8.28,8043546,25,103,0,0,128
1,100326,50,8.28,8043547,10,25,0,0,35
1,100326,50,8.28,8043548,15,59,0,0,74
1,100326,50,8.28,8043549,135,0,0,0,135
1,100326,50,8.28,8043550,12,18,0,0,30
1,100326,50,8.28,8043551,24,11,0,0,35
1,100326,50,8.28,8043552,50,0,0,0,50
1,100326,50,8.28,8043553,69,43,0,0,112
1,100326,50,8.28,8043554,63,86,0,0,149
1,100326,50,8.28,8043555,85,63,0,0,148
1,100326,50,8.28,8043556,10,64,0,0,74
1,100326,50,8.28,8043557,40,0,0,0,40
1,100326,50,8.28,8043558,34,30,0,0,64
1,100326,50,8.28,8043559,16,169,0,0,185
1,100326,50,8.28,8043560,13,55,0,0,68
1,100326,50,8.28,8043561,94,37,0,0,131
1,100326,50,8.28,8043562,27,22,0,0,49
1,100326,50,8.28,8043563,32,53,0,47,226
1,100326,50,8.28,8043564,82,36,0,0,118
1,100326,50,8.28,8043565,15,4,0,0,19
1,100326,50,8.28,8043566,11,44,0,0,55
1,100326,50,8.28,8043567,26,0,0,0,26
1,100326,50,8.28,8043568,8,31,0,0,39
1,100326,50,8.28,8043569,11,65,0,0,76
1,100326,50,8.28,8043570,62,5,0,0,67
1,100326,50,8.28,8043571,51,61,0,0,112
1,100326,50,8.28,8043572,61,49,0,0,110
1,100326,50,8.28,8043573,13,13,0,0,26
1,100326,50,8.28,8043574,89,0,0,0,89
1,100326,50,8.28,8043575,14,46,0,0,60
1,100326,50,8.28,8043576,10,10,0,0,20
1,100326,50,8.28,8043577,61,152,0,0,213
1,100326,50,8.28,8043578,19,64,0,0,83
1,100326,50,8.28,8043579,39,0,0,0,39
1,100326,50,8.28,8043580,7,24,0,0,31
1,100326,50,8.28,8043581,8,20,0,0,28
1,100326,50,8.28,8043582,46,20,0,0,66
1,100326,50,8.28,8043583,22,14,0,0,36
1,100326,50,8.28,8043584,40,0,0,0,40
1,100326,50,8.28,8043585,6,76,0,0,82
1,100326,50,8.28,8043586,100,107,0,0,207
1,100326,50,8.28,8043587,7,9,0,0,16
1,100326,50,8.28,8043588,55,0,0,0,55
1,100326,50,8.28,8043589,34,101,0,25,210
1,100326,50,8.28,8043590,21,24,0,0,45
1,100326,50,8.28,8043591,41,89,0,0,130
1,100326,50,8.28,8043592,47,0,0,0,47
1,100326,50,8.28,8043593,28,100,0,0,128
1,100326,50,8.28,8043594,34,0,0,0,34
1,100326,50,8.28,8043595,30,78,0,0,108
1,100326,50,8.28,8043596,56,81,0,0,137
1,100326,50,8.28,8043597,5,35,0,1,43
1,100326,50,8.28,8043598,108,67,0,0,175
1,100326,50,8.28,8043599,180,0,0,0,180
1,100326,50,8.28,8043600,6,71,6,0,83
1,100326,50,8.28,8043601,60,0,0,0,60
1,100326,50,8.28,8043602,39,65,0,0,104
1,100326,50,8.28,8043603,118,0,0,0,118
1,100326,50,8.28,8043604,143,0,0,0,143
1,100326,50,8.28,8043605,7,32,0,5,54
1,100326,50,8.28,8043606,25,0,0,0,25
1,100326,50,8.28,8043607,29,44,0,0,73
1,100326,50,8.28,8043608,24,77,0,0,101
1,100326,50,8.28,8043609,49,12,0,0,61
1,100326,50,8.28,8043610,110,63,0,0,173
1,100326,50,8.28,8043611,46,109,0,0,155
1,100326,50,8.28,8043612,130,60,0,0,190
1,100326,50,8.28,8043613,152,0,0,0,152
1,100327,50,8.48,8041908,32,44,0,0,76
1,100327,50,8.48,8041911,46,39,0,0,85
1,100327,50,8.48,8041913,13,51,0,0,64
1,100327,50,8.48,8041915,30,68,0,0,98
1,100327,50,8.48,8041917,63,0,0,0,63
1,100327,50,8.48,8041919,38,20,1,0,59
1,100327,50,8.48,8041922,36,6,0,0,42
1,100327,50,8.48,8041924,25,46,0,0,71
1,100327,50,8.48,8041926,13,2,0,3,24
1,100327,50,8.48,8041928,25,33,1,0,59
1,100327,50,8.48,8041930,44,0,0,0,44
1,100327,50,8.48,8041931,28,37,0,0,65
1,100327,50,8.48,8041932,17,15,0,0,32
1,100327,50,8.48,8041933,7,9,0,3,25
1,100327,50,8.48,8041934,18,60,0,1,81
1,100327,50,8.48,8041937,4,7,0,0,11
1,100327,50,8.48,8041939,31,25,0,0,56
1,100327,50,8.48,8041942,47,34,1,0,82
1,100327,50,8.48,8041944,27,29,0,0,56
1,100327,50,8.48,8041947,17,1,0,0,18
1,100327,50,8.48,8041953,19,15,0,0,34
1,100327,50,8.48,8041954,2,21,2,0,25
1,100327,50,8.48,8041955,23,101,0,0,124
1,100327,50,8.48,8041956,15,21,2,0,38
1,100327,50,8.48,8041957,60,17,0,2,83
1,100327,50,8.48,8041958,27,6,0,0,33
1,100327,50,8.48,8041959,20,26,1,0,47
1,100327,50,8.48,8041960,32,0,0,0,32
1,100327,50,8.48,8041961,65,0,0,0,65
1,100327,50,8.48,8041962,19,74,0,3,102
1,100327,50,8.48,8041973,15,49,0,0,64
1,100327,50,8.48,8041974,7,32,0,0,39
1,100327,50,8.48,8041975,31,24,0,0,55
1,100327,50,8.48,8041976,17,49,0,2,72
1,100327,50,8.48,8041977,41,13,0,0,54
1,100327,50,8.48,8041978,27,14,0,0,41
1,100327,50,8.48,8041979,50,11,0,0,61
1,100327,50,8.48,8041980,11,53,18,0,82
1,100327,50,8.48,8041982,27,31,0,0,58
1,100327,50,8.48,8041984,11,37,0,0,48
1,100327,50,8.48,8041987,24,17,0,1,44
1,100327,50,8.48,8041989,32,10,1,0,43
1,100327,50,8.48,8041998,22,13,1,0,36
1,100327,50,8.48,8041999,57,0,0,0,57
1,100327,50,8.48,8042000,14,57,0,0,71
1,100327,50,8.48,8042001,25,6,0,1,34
1,100327,50,8.48,8046002,25,7,0,0,32
1,100327,50,8.48,8046003,10,9,0,0,19
1,100327,50,8.48,8046004,17,41,0,0,58
1,100327,50,8.48,8046005,24,5,0,0,29
1,100327,50,8.48,8046008,36,13,0,1,52
1,100327,50,8.48,8046010,3,24,0,0,27
1,100327,50,8.48,8046012,6,20,0,0,26
1,100327,50,8.48,8046014,29,15,0,0,44
1,100327,50,8.48,8046017,36,12,0,1,51
1,100327,50,8.48,8046022,21,16,36,0,73
1,100327,50,8.48,8046024,38,10,0,0,48
1,100327,50,8.48,8046025,28,14,0,0,42
1,100327,50,8.48,8046027,37,20,0,1,60
1,100327,50,8.48,8046030,129,0,0,0,129
1,100327,50,8.48,8046032,65,11,0,1,79
1,100327,50,8.48,8046034,90,19,0,1,112
1,100327,50,8.48,8046037,21,30,0,0,51
1,100327,50,8.48,8046038,33,25,2,0,60
1,100327,50,8.48,8046040,10,17,0,1,30
1,100327,50,8.48,8046042,29,12,1,0,42
1,100327,50,8.48,8046043,22,6,0,0,28
1,100327,50,8.48,8046046,6,22,0,0,28
1,100327,50,8.48,8046047,4,45,0,3,58
1,100327,50,8.48,8046049,25,57,0,0,82
1,100327,50,8.48,8046051,12,22,0,0,34
1,100327,50,8.48,8046053,33,0,0,0,33
1,100327,50,8.48,8046055,12,37,0,0,49
1,100327,50,8.48,8046057,3,32,32,0,67
1,100327,50,8.48,8046059,37,2,0,0,39
1,100327,50,8.48,8046060,22,40,0,1,65
1,100327,50,8.48,8046062,5,24,0,0,29
1,100327,50,8.48,8046064,44,23,0,0,67
1,100327,50,8.48,8046071,5,22,0,0,27
1,100327,50,8.48,8046073,4,22,0,20,86
1,100327,50,8.48,8046075,37,107,0,45,279
1,100327,50,8.48,8046076,35,0,0,0,35
1,100327,50,8.48,8046078,25,10,0,0,35
1,100327,50,8.48,8046079,22,19,0,0,41
1,100327,50,8.48,8046080,12,23,0,0,35
1,100327,50,8.48,8046081,44,128,0,0,172
1,100327,50,8.48,8046082,104,0,0,0,104
1,100327,50,8.48,8046083,62,9,0,0,71
1,100327,50,8.48,8046092,62,18,0,0,80
1,100327,50,8.48,8046093,8,6,0,0,14
1,100327,50,8.48,8046095,32,5,0,0,37
1,100327,50,8.48,8046097,37,124,1,9,189
1,100327,50,8.48,8046098,38,8,1,0,47
1,100327,50,8.48,8046100,19,53,0,0,72
1,100327,50,8.48,8046101,6,27,0,0,33
1,100327,50,8.48,8046102,10,48,0,0,58
1,100327,50,8.48,8046103,25,4,0,0,29
1,100327,50,8.48,8046104,22,36,0,0,58
1,100327,50,8.48,8046109,13,15,0,0,28
1,100327,50,8.48,8046111,3,38,0,0,41
1,100327,50,8.48,8046113,16,0,0,0,16
1,100327,50,8.48,8046115,52,23,0,0,75
1,100327,50,8.48,8046117,51,3,0,0,54
1,100327,50,8.48,8046119,53,0,0,0,53
1,100327,50,8.48,8046121,47,28,0,0,75
1,100327,50,8.48,8046124,36,51,0,0,87
1,100327,50,8.48,8046125,97,0,0,0,97
1,100327,50,8.48,8046126,11,7,0,0,18
1,100327,50,8.48,8046127,11,28,0,9,66
1,100327,50,8.48,8046131,30,23,0,0,53
1,100327,50,8.48,8046134,44,63,0,0,107
1,100327,50,8.48,8046136,5,4,0,0,9
1,100327,50,8.48,8046138,45,4,0,0,49
1,100327,50,8.48,8046140,55,16,0,0,71
1,100327,50,8.48,8046142,15,3,0,0,18
1,100327,50,8.48,8046144,35,18,0,0,53
1,100327,50,8.48,8046145,35,9,4,0,48
1,100327,50,8.48,8046146,17,23,0,0,40
1,100327,50,8.48,8046147,29,46,0,0,75
1,100327,50,8.48,8046148,15,22,5,0,42
1,100327,50,8.48,8046150,31,23,0,0,54
1,100327,50,8.48,8046152,40,7,0,0,47
1,100327,50,8.48,8046154,6,16,0,0,22
1,100327,50,8.48,8046155,51,4,0,0,55
1,100327,50,8.48,8046156,3,6,0,10,39
1,100327,50,8.48,8046158,48,17,0,0,65
1,100327,50,8.48,8046159,8,17,0,0,25
1,100327,50,8.48,8046161,12,49,0,0,61
1,100327,50,8.48,8046167,57,20,0,0,77
1,100327,50,8.48,8046169,4,70,0,0,74
1,100327,50,8.48,8046171,16,43,0,0,59
1,100327,50,8.48,8046172,6,19,0,0,25
1,100327,50,8.48,8046175,29,14,0,0,43
1,100327,50,8.48,8046177,38,28,0,0,66
1,100327,50,8.48,8046179,5,12,0,0,17
1,100327,50,8.48,8046181,70,21,0,3,100
1,100327,50,8.48,8046183,41,0,0,1,44
1,100327,50,8.48,8046184,9,3,0,0,12
1,100327,50,8.48,8046187,28,20,0,0,48
1,100327,50,8.48,8046188,1,43,0,0,44
1,100327,50,8.48,8046194,26,25,0,0,51
1,100327,50,8.48,8046196,27,36,0,4,75
1,100327,50,8.48,8046198,56,1,1,1,61
1,100327,50,8.48,8046200,19,86,0,0,105
1,100327,50,8.48,8046202,3,55,0,0,58
1,100327,50,8.48,8046203,15,113,0,0,128
1,100327,50,8.48,8046205,33,2,0,0,35
1,100327,50,8.48,8046207,3,1,0,0,4
1,100327,50,8.48,8046208,11,42,0,0,53
1,100327,50,8.48,8046209,5,45,0,0,50
1,100327,50,8.48,8046210,60,17,0,0,77
1,100327,50,8.48,8046213,16,0,0,0,16
1,100327,50,8.48,8046216,32,18,0,0,50
1,100327,50,8.48,8046218,15,20,0,0,35
1,100327,50,8.48,8046220,3,9,0,0,12
1,100327,50,8.48,8046222,50,19,0,0,69
1,100327,50,8.48,8046224,49,0,0,0,49
1,100327,50,8.48,8046227,47,4,25,0,76
1,100327,50,8.48,8046228,22,19,0,0,41
1,100327,50,8.48,8046229,46,9,0,0,55
1,100327,50,8.48,8046230,25,9,0,0,34
1,100327,50,8.48,8046231,33,23,0,0,56
1,100327,50,8.48,8046237,8,14,0,0,22
1,100327,50,8.48,8046239,41,10,0,0,51
1,100327,50,8.48,8046242,35,3,0,0,38
